"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","max"
"text101",0.011914774320157,0.183067003083824,0.015699467339501,0.028735632183908,0.0169610316792823,0.0581721334454724,0.0064479955144379,0.0165405102326885,0.00182225960190636,0.00266330249509392,0.00686851696103168,0.0329408466498458,0.0312587608634707,0.568685169610317,0.0182225960190636,14
"text102",0.0547523427041499,0.00856760374832664,0.0816599732262383,0.00856760374832664,0.0145917001338688,0.00214190093708166,0.00374832663989291,0.0157965194109772,0.00133868808567604,0.215394912985274,0.0499330655957162,0.371619812583668,0.0872824631860776,0.0342704149933066,0.050334672021419,12
"text103",0.0572597137014315,0.0388548057259714,0.0265848670756646,0.0633946830265849,0.0265848670756646,0.032719836400818,0.032719836400818,0.216768916155419,0.032719836400818,0.032719836400818,0.186094069529652,0.118609406952965,0.0204498977505112,0.0511247443762781,0.0633946830265849,8
"text104",0.0395833333333333,0.0520833333333333,0.0270833333333333,0.0458333333333333,0.0645833333333333,0.0520833333333333,0.0395833333333333,0.0270833333333333,0.0208333333333333,0.0520833333333333,0.0958333333333333,0.0958333333333333,0.0395833333333333,0.0270833333333333,0.320833333333333,15
"text105",0.0264026402640264,0.234323432343234,0.0363036303630363,0.0759075907590759,0.0313531353135314,0.0462046204620462,0.0759075907590759,0.0462046204620462,0.0214521452145215,0.0759075907590759,0.0759075907590759,0.115511551155116,0.0165016501650165,0.0214521452145215,0.100660066006601,2
"text106",0.0411940768746062,0.348613736609956,0.0407214870825457,0.0298519218651544,0.00480466288594833,0.0726212980466289,0.00244171392564587,0.00244171392564587,0.000787649653434153,0.0126023944549464,0.356175173282924,0.0761657214870825,0.00267800882167612,0.00598613736609956,0.00291430371770636,11
"text107",0.00955347871235722,0.0357217030114226,0.0145379023883697,0.0537902388369678,0.0257528556593977,0.00706126687435099,0.00893042575285566,0.0151609553478712,0.00269989615784008,0.424506749740395,0.012668743509865,0.335410176531672,0.0226375908618899,0.0207684319833853,0.0107995846313603,10
"text108",0.0210466439135381,0.0227531285551763,0.0722411831626849,0.0551763367463026,0.0193401592718999,0.0159271899886234,0.0466439135381115,0.0500568828213879,0.00568828213879408,0.299203640500569,0.0176336746302617,0.137087599544937,0.0824800910125142,0.0142207053469852,0.140500568828214,10
"text109",0.0159358793022159,0.149174917491749,0.0049033474776049,0.0244224422442244,0.011975483262612,0.0354549740688355,0.00348892032060349,0.00518623290900519,0.00150872230080151,0.0213107024988213,0.0128241395568128,0.0156529938708157,0.154549740688355,0.518340405469118,0.0252710985384253,14
"text110",0.179208220006044,0.0871864611665156,0.421275309761257,0.0164702326987005,0.0214566334239952,0.0155636143850106,0.0268963433061348,0.00649743124811121,0.00151103052281656,0.00695074040495618,0.00468419462073134,0.00423088546388637,0.17331520096706,0.0146569960713206,0.0200967059534603,3
"text111",0.00735132762782532,0.0343427693658108,0.237766074171604,0.0053763440860215,0.0142637700241387,0.0175554092604784,0.0053763440860215,0.06495501426377,0.0010972130787799,0.043559359227562,0.0879964889181479,0.246324336186087,0.0774632433618609,0.119267061663375,0.0373052446785166,12
"text112",0.0057481696617656,0.0297997216675743,0.00729109941308162,0.00493132449930417,0.0150057481696618,0.260603860349731,0.00420523991044957,0.00375143704241544,0.000302535245356084,0.0234464815150965,0.551673019906819,0.0265323410177286,0.0396926241907182,0.00411447933684274,0.0229019180734556,11
"text113",0.0177239946216844,0.0298252047426965,0.109033125534776,0.0323921281016991,0.0114900378926782,0.00378926781567046,0.00562278450067229,0.00598948783767266,0.00122234445666789,0.229678523407896,0.0213910279916881,0.444199975553111,0.0217577313286884,0.0162571812736829,0.0496271849407163,12
"text114",0.0229885057471264,0.113505747126437,0.0359195402298851,0.0574712643678161,0.0186781609195402,0.0488505747126437,0.0229885057471264,0.0402298850574713,0.014367816091954,0.0704022988505747,0.0445402298850575,0.419540229885057,0.0359195402298851,0.0316091954022989,0.0229885057471264,12
"text115",0.0506146059291396,0.109182935647144,0.0744757772957339,0.0224150397686189,0.0180766449746927,0.0137382501807665,0.0397686189443239,0.0462762111352133,0.00723065798987708,0.0506146059291396,0.0397686189443239,0.234996384671005,0.0202458423716558,0.133044107013738,0.139551699204628,12
"text116",0.0791295746785361,0.19188921859545,0.00939663699307616,0.0568743818001978,0.0687438180019782,0.0108803165182987,0.00939663699307616,0.227497527200791,0.00494559841740851,0.033135509396637,0.0776458951533135,0.00791295746785361,0.174085064292779,0.0212660731948566,0.0272007912957468,8
"text117",0.0343915343915344,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0502645502645503,0.391534391534392,0.0264550264550265,0.0423280423280423,0.0661375661375661,0.0264550264550265,0.0264550264550265,0.0740740740740741,0.0264550264550265,0.113756613756614,0.0423280423280423,6
"text118",0.0328849028400598,0.231315396113602,0.0810911808669656,0.00710014947683109,0.0093423019431988,0.257100149476831,0.00710014947683109,0.0216741405082212,0.00485799701046338,0.0418535127055306,0.103512705530643,0.102391629297459,0.0653961136023916,0.0205530642750374,0.0138266068759342,6
"text119",0.0184005661712668,0.322009907997169,0.0194621372965322,0.0502476999292286,0.0109695682944091,0.0343241330502477,0.0120311394196745,0.00672328379334749,0.0046001415428167,0.0205237084217976,0.343241330502477,0.0258315640481246,0.0428167020523708,0.051309271054494,0.0375088464260439,11
"text120",0.0792045837546343,0.0751600943714189,0.0417930569598921,0.00842601954836535,0.0478597910347152,0.0539265251095383,0.0246039770812268,0.0185372430064038,0.00337040781934614,0.0417930569598921,0.29659588810246,0.245028648466464,0.0195483653522076,0.023592854735423,0.0205594876980115,11
"text121",0.044238683127572,0.0936213991769547,0.0936213991769547,0.0257201646090535,0.0689300411522634,0.0751028806584362,0.0380658436213992,0.0226337448559671,0.0195473251028807,0.164609053497942,0.0257201646090535,0.0720164609053498,0.130658436213992,0.0720164609053498,0.0534979423868313,10
"text122",0.0574400723654455,0.133423790140208,0.0520126639529625,0.0126639529624604,0.0248756218905473,0.0180913613749435,0.00587969244685663,0.0479421076436002,0.00452284034373587,0.286748077792854,0.0791497060153777,0.114427860696517,0.0465852555404794,0.0845771144278607,0.0316598824061511,10
"text123",0.0292987512007685,0.026416906820365,0.0177713736791547,0.010566762728146,0.0048030739673391,0.032180595581172,0.00624399615754083,0.010566762728146,0.00624399615754083,0.0595581171950048,0.0408261287223823,0.692122958693564,0.0148895292987512,0.0134486071085495,0.0350624399615754,12
"text124",0.0162849872773537,0.0376590330788804,0.0361323155216285,0.0368956743002545,0.0185750636132316,0.0254452926208651,0.0162849872773537,0.0193384223918575,0.00254452926208651,0.0468193384223919,0.0972010178117048,0.565139949109415,0.027735368956743,0.0178117048346056,0.0361323155216285,12
"text125",0.0124410124410124,0.308451308451308,0.0188760188760189,0.0285285285285285,0.00600600600600601,0.015015015015015,0.00343200343200343,0.0117975117975118,0.00278850278850279,0.461604461604462,0.024024024024024,0.033033033033033,0.0304590304590305,0.0175890175890176,0.025954525954526,10
"text126",0.00607441154138193,0.00835231586940015,0.00835231586940015,0.00493545937737282,0.0334092634776006,0.0151860288534548,0.0299924069855733,0.0151860288534548,0.00379650721336371,0.0299924069855733,0.0630220197418375,0.569855732725892,0.0231586940015186,0.126803340926348,0.0618830675778284,12
"text127",0.00924688057040998,0.0186051693404635,0.0186051693404635,0.0110851158645276,0.0157642602495544,0.0343137254901961,0.0027295008912656,0.00490196078431373,0.00089126559714795,0.00306372549019608,0.0214460784313725,0.241198752228164,0.066900623885918,0.517101158645276,0.0341466131907308,14
"text128",0.00320115654688145,0.312370921106981,0.186286658405618,0.0611317637339942,0.00815778603882693,0.0103263114415531,0.0434737711689385,0.0053696819496076,0.00103263114415531,0.102333746385791,0.113795952085915,0.0843659644774886,0.0174514663362247,0.0159025196199917,0.0347996695580339,2
"text129",0.0704070407040704,0.0539053905390539,0.0539053905390539,0.0209020902090209,0.0572057205720572,0.0671067106710671,0.0143014301430143,0.0341034103410341,0.0176017601760176,0.301430143014301,0.0671067106710671,0.0506050605060506,0.044004400440044,0.116611661166117,0.0308030803080308,10
"text130",0.0415183867141163,0.0237247924080664,0.0279952550415184,0.0230130486358244,0.0123368920521945,0.255753262158956,0.00877817319098458,0.00735468564650059,0.00521945432977461,0.0386714116251483,0.447212336892052,0.0578884934756821,0.0358244365361803,0.00450771055753262,0.0102016607354686,11
"text131",0.0147286821705426,0.205426356589147,0.14031007751938,0.0170542635658915,0.0217054263565891,0.0310077519379845,0.0193798449612403,0.0193798449612403,0.00775193798449612,0.0193798449612403,0.0403100775193798,0.286821705426357,0.0589147286821705,0.0844961240310078,0.0333333333333333,12
"text132",0.047979797979798,0.0555555555555556,0.131313131313131,0.0328282828282828,0.0328282828282828,0.207070707070707,0.0631313131313131,0.0404040404040404,0.0328282828282828,0.0782828282828283,0.0404040404040404,0.0631313131313131,0.0328282828282828,0.101010101010101,0.0404040404040404,6
"text133",0.00464576074332172,0.0141032022565124,0.00713456114152978,0.0155964824954372,0.0131076820972291,0.0210718433714949,0.00215696034511366,0.00862784138045462,0.00215696034511366,0.0141032022565124,0.0245561639289862,0.669653227144516,0.162435705989713,0.0106188816990211,0.030031524805044,12
"text134",0.0216450216450216,0.0216450216450216,0.0181031090121999,0.00393545848091303,0.0133805588351043,0.00983864620228257,0.0121999212908304,0.345139708776072,0.00865800865800866,0.0204643841007477,0.00511609602518693,0.0948445493900039,0.0405352223534042,0.204643841007477,0.179850452577725,8
"text135",0.00436763129689175,0.316264737406217,0.0106377277599143,0.02502679528403,0.00581457663451233,0.143033226152197,0.00267952840300107,0.000589496248660236,0.000428724544480172,0.0007502679528403,0.291425509110397,0.15123258306538,0.045042872454448,0.000669882100750268,0.00203644158628081,2
"text136",0.0312056737588653,0.218439716312057,0.0439716312056738,0.0354609929078014,0.0269503546099291,0.0737588652482269,0.0269503546099291,0.0312056737588653,0.0184397163120567,0.0312056737588653,0.116312056737589,0.269503546099291,0.0312056737588653,0.0226950354609929,0.0226950354609929,12
"text137",0.311265393834201,0.00752128275064055,0.00256219522274568,0.00429787585750888,0.0112405983965617,0.00206628646995619,0.0585998842879577,0.0767005537647739,0.000826514587982478,0.0278535416150095,0.0214067278287462,0.0432267129514836,0.415902140672783,0.00355401272832465,0.0129762790313249,13
"text138",0.0074208693018325,0.294108738452219,0.0160533091019234,0.00424049674390429,0.0146902922913827,0.0142359533545358,0.0074208693018325,0.0137816144176889,0.00151446312282296,0.0374072391337271,0.409056489474481,0.0342268665757989,0.00878388611237316,0.0101469029229138,0.126912009692564,11
"text139",0.00199900049975012,0.194502748625687,0.00709645177411294,0.0582208895552224,0.0168415792103948,0.00484757621189405,0.00304847576211894,0.00169915042478761,0.000649675162418791,0.00484757621189405,0.410244877561219,0.00379810094952524,0.0616691654172914,0.0693153423288356,0.161219390304848,11
"text140",0.00305148690634709,0.0122059476253884,0.00488237905015535,0.0158677319130049,0.00471593430980914,0.00255215268530848,0.00405015534842432,0.00920994229915668,0.000721260541500222,0.458943630714603,0.018364403018198,0.38054815801154,0.0613071460275189,0.0032179316466933,0.0203617399023524,10
"text141",0.0182036750815731,0.128971320625107,0.0697235102181006,0.0388116091361841,0.0197492701356689,0.0285076421088786,0.00326292289198008,0.0279924437575133,0.00223252618924953,0.0228404602438606,0.00841490640563283,0.0192340717843036,0.152155246436545,0.446848703417482,0.0130516915679203,14
"text142",0.0176151761517615,0.200542005420054,0.0867208672086721,0.046070460704607,0.0338753387533875,0.037940379403794,0.0542005420054201,0.0338753387533875,0.013550135501355,0.037940379403794,0.0176151761517615,0.046070460704607,0.0623306233062331,0.0785907859078591,0.233062330623306,15
"text143",0.0983935742971888,0.0131956397016638,0.00803212851405623,0.0131956397016638,0.0372920252438325,0.650889271371199,0.00975329890992542,0.00631095811818703,0.0123350545037292,0.0458978772231784,0.00372920252438325,0.00372920252438325,0.0880665519219736,0.00631095811818703,0.00286861732644865,6
"text144",0.0275689223057644,0.0764411027568922,0.0275689223057644,0.0388471177944862,0.0538847117794486,0.0463659147869674,0.031328320802005,0.0200501253132832,0.0200501253132832,0.031328320802005,0.0200501253132832,0.170426065162907,0.106516290726817,0.0463659147869674,0.283208020050125,15
"text145",0.00791994434633703,0.0604163322095574,0.0472521003906459,0.00711724728420827,0.010488574945149,0.0589714774977257,0.00470915609782202,0.010488574945149,0.000856210199604003,0.0186760849788623,0.453737892652646,0.153529191416493,0.07165409107936,0.0281479103119816,0.0660352116444587,11
"text146",0.0200364298724954,0.0774134790528233,0.0446265938069217,0.063752276867031,0.0309653916211293,0.0774134790528233,0.017304189435337,0.0364298724954463,0.0145719489981785,0.0500910746812386,0.345173041894353,0.132058287795993,0.0364298724954463,0.0255009107468124,0.0282331511839709,11
"text147",0.0275616083009079,0.137483787289235,0.0100518806744488,0.587872892347601,0.0265888456549935,0.0158884565499351,0.0188067444876783,0.0110246433203632,0.00324254215304799,0.00810635538261997,0.00907911802853437,0.0197795071335927,0.0781452658884565,0.0314526588845655,0.0149156939040208,4
"text148",0.0206349206349206,0.106349206349206,0.0444444444444444,0.0396825396825397,0.053968253968254,0.0492063492063492,0.0206349206349206,0.0349206349206349,0.0158730158730159,0.0492063492063492,0.411111111111111,0.0349206349206349,0.0349206349206349,0.053968253968254,0.0301587301587302,11
"text149",0.00468000468000468,0.06996606996607,0.113139113139113,0.0766350766350766,0.0661050661050661,0.00432900432900433,0.0131040131040131,0.023985023985024,0.00152100152100152,0.0482040482040482,0.141219141219141,0.317070317070317,0.0938340938340938,0.00503100503100503,0.0211770211770212,12
"text150",0.0165631469979296,0.0289855072463768,0.0196687370600414,0.0351966873706004,0.056935817805383,0.0134575569358178,0.0134575569358178,0.0165631469979296,0.0196687370600414,0.0165631469979296,0.0289855072463768,0.0289855072463768,0.283643892339545,0.0227743271221532,0.398550724637681,15
"text151",0.00717810677433827,0.292507851054284,0.0314042171377299,0.00583221175414984,0.0610139075818753,0.0354419021982952,0.0340960071781068,0.00717810677433827,0.00583221175414984,0.00986989681471512,0.012561686855092,0.0206370569762225,0.122925078510543,0.0112157918349035,0.342305966801256,15
"text152",0.0487701441899915,0.0564037319762511,0.144189991518236,0.00932994062765055,0.0131467345207803,0.0271416454622561,0.0156912637828668,0.0627650551314674,0.00551314673452078,0.0831212892281595,0.041136556403732,0.0118744698897371,0.0576759966072943,0.402459711620017,0.0207803223070399,14
